company,type_name,os,gpu_company,cpu_model,screen_type,touchscreen,ips_panel,ppi,ssd,hdd,flash_storage,hybrid,ram,weight,cpu_freq,price
HP,Notebook,Windows,Nvidia,Intel Core i5,Full HD,0,1,141.21199808219862,128,1024,0,0,8,2.04,2.7,10.862109539423722
Lenovo,Notebook,Windows,Intel,Intel Core i5,Standard,0,0,111.93520355955211,0,0,0,508,4,1.7,2.3,10.885341280594043
Asus,2 in 1 Convertible,Windows,Nvidia,Intel Core i7,Ultra HD,1,0,202.37276851499232,512,2048,0,0,16,2.3,2.7,11.47056061419246
HP,Notebook,Windows,Intel,Intel Core i7,Standard,0,0,100.45466986113651,0,1024,0,0,6,2.04,2.7,10.336892029333534
Asus,Gaming,Windows,Nvidia,Intel Core i7,Full HD,0,0,127.33567457123111,256,1024,0,0,16,2.99,2.8,11.442374237019193
Dell,2 in 1 Convertible,Windows,Intel,Intel Core i7,Full HD,1,1,141.21199808219862,512,0,0,0,12,2.19,2.7,11.144929536976539
Toshiba,Notebook,Windows,Intel,Intel Core i5,Full HD,0,0,165.6321180513006,128,0,0,0,4,1.2,2.3,11.061484478871714
Lenovo,Notebook,Windows,AMD,AMD,Full HD,0,0,141.21199808219862,256,0,0,0,6,2.2,3.6,10.283703226390841
Fujitsu,Notebook,Windows,Intel,Intel Core i5,Standard,0,0,100.45466986113651,256,0,0,0,4,2.3,2.3,10.451030759237282
Toshiba,Notebook,Windows,Intel,Intel Core i5,Standard,0,0,111.93520355955211,0,500,0,0,4,1.75,2.3,10.79450150122549
Dell,Notebook,Windows,AMD,Intel Core i5,Standard,0,0,100.45466986113651,0,500,0,0,4,2.25,2.5,10.370862730428172
HP,Notebook,Windows,Intel,Intel Core i5,Full HD,0,0,141.21199808219862,0,1024,0,0,8,2.04,2.5,10.667675506200325
Lenovo,Gaming,Windows,Nvidia,Intel Core i7,Full HD,0,1,141.21199808219862,128,1024,0,0,8,2.5,2.8,11.05644597094435
Dell,Notebook,Windows,AMD,Intel Core i7,Standard,0,0,100.45466986113651,0,1024,0,0,8,2.36,2.7,10.594332084033399
Dell,Notebook,Windows,Intel,Intel Core i5,Full HD,0,0,157.3505121487356,128,0,0,0,8,1.6,2.5,10.995763139986401
HP,Netbook,Windows,Intel,Intel Other,Full HD,0,0,176.23257360658386,512,0,0,0,8,0.97,1.2,11.52937935424191
HP,Notebook,Windows,AMD,Intel Core i3,Full HD,0,0,141.21199808219862,128,1024,0,0,4,2.1,2.0,10.188215265161473
Lenovo,Notebook,Other/Linux/No,Intel,Intel Other,Standard,0,0,100.45466986113651,128,0,0,0,4,1.9,1.1,9.57637141083894
Lenovo,Notebook,Windows,Intel,Intel Core i5,Full HD,0,0,141.21199808219862,256,0,0,0,8,2.3,2.3,11.182697691046345
Dell,2 in 1 Convertible,Windows,Intel,Intel Core i5,Full HD,1,0,165.6321180513006,256,0,0,0,8,1.68,2.5,10.765681062689998
Asus,Notebook,Windows,Intel,Intel Core i5,Quad HD+,0,0,202.37276851499232,256,0,0,0,8,1.4,2.5,11.023094568124744
HP,Ultrabook,Windows,Intel,Intel Core i7,Full HD,1,1,165.6321180513006,256,0,0,0,8,1.11,2.7,11.182697691046345
Acer,Notebook,Windows,Intel,Intel Other,Standard,0,0,100.45466986113651,0,500,0,0,4,2.4,1.1,9.915761913411517
Asus,Gaming,Windows,Nvidia,Intel Core i7,Full HD,0,0,141.21199808219862,256,1024,0,0,16,2.5,2.8,11.47056061419246
HP,Ultrabook,Windows,Intel,Intel Core i7,Full HD,0,0,157.3505121487356,512,0,0,0,8,1.48,2.7,11.620011491078277
Acer,Gaming,Windows,Nvidia,Intel Core i7,Full HD,0,1,141.21199808219862,128,1024,0,0,8,2.7,2.8,11.114445901035776
HP,Notebook,Windows,Intel,Intel Core i5,Full HD,0,1,165.6321180513006,256,0,0,0,8,1.34,2.5,11.05644597094435
Dell,Notebook,Windows,Intel,Intel Core i3,Standard,0,0,100.45466986113651,128,0,0,0,4,2.18,2.4,10.28003865047965
HP,Notebook,Windows,Intel,Intel Core i5,Standard,0,0,111.93520355955211,0,500,0,0,4,1.64,2.5,10.633593274081605
HP,Notebook,Windows,Intel,Intel Core i5,Standard,0,0,111.93520355955211,256,0,0,0,4,1.48,2.4,10.978626485018596
HP,Notebook,Windows,Intel,Intel Core i5,Full HD,0,0,157.3505121487356,256,0,0,0,4,1.95,2.5,11.069805217558251
HP,Ultrabook,Windows,Intel,Intel Core i7,Full HD,0,0,157.3505121487356,256,0,0,0,8,1.43,2.6,11.254206548142099
HP,Notebook,Windows,Nvidia,Intel Core i5,Full HD,0,0,157.3505121487356,256,0,0,0,8,1.64,2.5,10.931426987909191
HP,Notebook,Windows,Intel,Intel Core i3,Standard,0,0,111.93520355955211,0,500,0,0,4,1.64,2.4,10.503559553816313
Dell,Gaming,Windows,Nvidia,Intel Core i5,Full HD,0,0,141.21199808219862,0,0,0,1024,8,2.65,2.5,10.830995139615448
HP,Ultrabook,Windows,Intel,Intel Core i5,Full HD,0,0,176.23257360658386,0,500,0,0,4,1.26,2.5,11.314462331050079
HP,Notebook,Windows,Intel,Intel Core i5,Full HD,0,0,157.3505121487356,256,0,0,0,4,1.48,2.5,11.347059764807492
HP,Ultrabook,Windows,Intel,Intel Core i7,Full HD,0,0,157.3505121487356,256,0,0,0,8,1.54,2.5,11.518430285604673
HP,Notebook,Windows,Intel,Intel Core i3,Standard,0,0,117.82653006268643,0,500,0,0,4,1.49,2.4,10.660196214585818
Toshiba,Notebook,Windows,Intel,Intel Core i5,Standard,0,0,117.82653006268643,256,0,0,0,8,1.5,2.3,11.073955278304666
HP,Notebook,Windows,Intel,Intel Core i3,Standard,0,0,100.45466986113651,256,0,0,0,4,2.04,2.4,10.621961291042082
Lenovo,Notebook,Windows,Nvidia,Intel Core i7,Ultra HD,0,1,202.37276851499232,512,0,0,0,16,2.4,2.7,11.971210701261766
Toshiba,Notebook,Windows,Intel,Intel Core i5,Full HD,0,1,157.3505121487356,256,0,0,0,8,1.47,2.3,11.28210250231215
HP,Notebook,Windows,Intel,Intel Core i7,Full HD,0,0,157.3505121487356,256,0,0,0,8,1.43,2.5,11.684876769422994
Dell,2 in 1 Convertible,Windows,Intel,Intel Core i3,Full HD,1,1,141.21199808219862,0,1024,0,0,4,2.08,2.3,10.655163041535141
Toshiba,Ultrabook,Windows,Intel,Intel Core i5,Full HD,0,0,165.6321180513006,256,0,0,0,8,1.2,2.3,11.347059764807492
HP,Notebook,Windows,Intel,Intel Core i5,Full HD,0,1,165.6321180513006,256,0,0,0,8,1.11,2.5,11.022229212499404
HP,Notebook,Windows,Nvidia,Intel Core i7,Full HD,0,0,157.3505121487356,256,0,0,0,8,1.64,2.7,11.053442301049815
Dell,Notebook,Windows,Intel,Intel Core i5,Full HD,0,0,141.21199808219862,0,500,0,0,8,2.09,2.4,10.928722371399463
HP,Ultrabook,Windows,Intel,Intel Core i5,Standard,0,0,125.36742798669837,256,0,0,0,4,1.26,2.5,11.327378712820579
HP,Notebook,Windows,Intel,Intel Core i5,Standard,0,0,111.93520355955211,0,500,0,0,4,2.31,2.5,11.05644597094435
HP,Notebook,Windows,Intel,Intel Core i5,Standard,0,0,111.93520355955211,0,500,0,0,4,1.95,2.5,10.941606460775276
Dell,Ultrabook,Windows,Intel,Intel Core i5,Quad HD+,1,0,202.37276851499232,256,0,0,0,8,1.29,2.5,11.368223339962581
HP,Notebook,Windows,Nvidia,Intel Core i5,Full HD,0,0,127.33567457123111,256,0,0,0,8,2.63,2.5,10.960287773389798
HP,Notebook,Windows,Intel,Intel Core i5,Standard,0,0,111.93520355955211,256,0,0,0,4,1.64,2.5,10.855955910528872
Acer,Notebook,Windows,AMD,AMD,Standard,0,0,100.45466986113651,0,1024,0,0,6,2.1,3.0,9.989344096295811
MSI,Gaming,Windows,Nvidia,Intel Core i7,Full HD,0,0,127.33567457123111,128,1024,0,0,8,2.7,2.8,11.058795184880783
HP,Notebook,Windows,Intel,Intel Core i5,Full HD,0,0,157.3505121487356,256,0,0,0,8,1.95,2.3,11.061484478871714
HP,Notebook,Windows,Intel,Intel Core i7,Full HD,0,0,141.21199808219862,256,0,0,0,8,1.84,2.5,11.08953057469608
HP,Ultrabook,Windows,Intel,Intel Core i7,Full HD,0,0,176.23257360658386,256,0,0,0,8,1.26,2.5,11.182697691046345
HP,Notebook,Windows,Intel,Intel Core i5,Standard,0,0,100.45466986113651,0,500,0,0,4,2.04,2.5,10.584941634505027
Toshiba,Ultrabook,Windows,Intel,Intel Core i7,Full HD,0,1,157.3505121487356,256,0,0,0,8,1.47,2.6,11.428554236084064
Dell,Notebook,Windows,Intel,Intel Core i5,Full HD,0,0,141.21199808219862,256,0,0,0,8,2.09,2.4,10.944382447634814
HP,Notebook,Windows,Intel,Intel Core i5,Full HD,0,0,157.3505121487356,256,0,0,0,8,1.64,2.5,10.893790537697386
Lenovo,2 in 1 Convertible,Windows,Intel,Intel Core i7,Full HD,1,1,141.21199808219862,256,0,0,0,4,1.8,2.5,10.717280334365933
Vero,Notebook,Windows,Intel,Intel Other,Standard,0,0,111.93520355955211,0,0,32,0,2,1.45,1.44,9.326522126265592
Toshiba,Notebook,Windows,Nvidia,Intel Core i7,Full HD,0,1,141.21199808219862,256,0,0,0,16,2.4,2.5,11.237501289913949
Lenovo,Notebook,Windows,Intel,Intel Core i5,Full HD,0,0,141.21199808219862,256,0,0,0,8,2.3,2.3,10.931748905107716
HP,Notebook,Windows,Intel,Intel Core i5,Full HD,0,0,157.3505121487356,0,500,0,0,4,1.54,2.3,10.883335073806908
HP,Notebook,Windows,Intel,Intel Core i5,Full HD,0,0,141.21199808219862,256,500,0,0,8,1.84,2.4,11.626852185704108
HP,Notebook,Windows,Intel,Intel Core i5,Full HD,0,0,157.3505121487356,256,0,0,0,8,1.43,2.3,11.267906890430055
MSI,Gaming,Windows,Nvidia,Intel Core i7,Full HD,0,1,127.33567457123111,256,1024,0,0,16,3.4999999999999996,2.7,11.31877016481473
Lenovo,Gaming,Windows,Nvidia,Intel Core i7,Full HD,0,1,127.33567457123111,128,1024,0,0,16,3.4999999999999996,2.6,11.71187467953404
Asus,Netbook,Other/Linux/No,Intel,Intel Other,Standard,0,0,135.0942111925629,0,0,16,0,4,1.2,1.6,9.638219074921247
Lenovo,Notebook,Windows,Intel,Intel Core i7,Standard,0,1,202.37276851499232,256,0,0,0,16,1.1,2.6,11.846500652050068
HP,Notebook,Windows,Nvidia,Intel Core i7,Full HD,0,1,141.21199808219862,0,1024,0,0,8,1.91,2.7,10.862109539423722
Dell,2 in 1 Convertible,Windows,Intel,Intel Core i5,Full HD,1,1,141.21199808219862,256,0,0,0,8,2.3,2.7,10.973168675291133
HP,Notebook,Windows,Intel,Intel Core i5,Standard,0,0,100.45466986113651,256,0,0,0,4,2.04,2.5,10.862109539423722
Dell,Ultrabook,Windows,Intel,Intel Core i7,Quad HD+,1,0,202.37276851499232,1024,0,0,0,16,1.2,2.7,11.696030048452087
HP,Notebook,Windows,Intel,Intel Core i3,Standard,0,0,100.45466986113651,0,500,0,0,4,2.31,2.3,10.533987755195422
HP,Notebook,Other/Linux/No,Intel,Intel Core i5,Standard,0,0,100.45466986113651,0,500,0,0,4,1.96,2.5,10.188215265161473
Acer,Notebook,Windows,AMD,AMD,Standard,0,0,100.45466986113651,0,1024,0,0,8,2.4,2.2,10.082637418164447
Dell,2 in 1 Convertible,Windows,Intel,Intel Core i7,Full HD,1,1,165.6321180513006,256,0,0,0,12,1.6,2.7,11.144929536976539
MSI,Gaming,Windows,Nvidia,Intel Core i7,Full HD,0,0,141.21199808219862,256,1024,0,0,16,2.94,2.6,11.481610221087799
HP,Notebook,Windows,Intel,Intel Core i7,Full HD,0,0,141.21199808219862,256,0,0,0,8,2.04,2.7,10.950999510654109
Asus,Gaming,Other/Linux/No,Nvidia,Intel Core i7,Full HD,0,1,127.33567457123111,0,1024,0,0,16,3.4999999999999996,2.6,10.881324834061799
Dell,Notebook,Windows,Intel,Intel Core i5,Full HD,0,0,141.21199808219862,0,1024,0,0,4,2.25,2.5,10.301760190062788
Dell,Notebook,Windows,AMD,Intel Core i7,Full HD,0,0,141.21199808219862,0,2048,0,0,16,2.32,2.7,10.87328113592759
MSI,Gaming,Windows,Nvidia,Intel Core i7,Full HD,0,0,141.21199808219862,256,1024,0,0,16,1.8,2.6,11.540326601318167
Dell,Ultrabook,Windows,Intel,Intel Core i7,Full HD,0,0,165.6321180513006,256,0,0,0,8,1.29,2.7,11.260391722198877
Asus,Gaming,Windows,Nvidia,Intel Core i7,Full HD,0,1,127.33567457123111,1024,0,0,0,64,3.4999999999999996,2.7,12.263345775012255
Dell,2 in 1 Convertible,Windows,Intel,Intel Core i7,Full HD,1,0,165.6321180513006,256,0,0,0,8,1.62,2.5,10.657706313835016
Dell,Gaming,Windows,Nvidia,Intel Core i7,Ultra HD,0,0,202.37276851499232,256,1024,0,0,16,3.21,2.6,11.167755512645819
Apple,Ultrabook,Mac,Intel,Intel Other,Standard,0,1,202.37276851499232,0,0,256,0,8,0.92,1.1,11.14569500709198
Dell,Notebook,Windows,Intel,Intel Core i3,Standard,0,0,100.45466986113651,0,500,0,0,4,2.06,2.3,10.153506697855693
HP,Notebook,Windows,Intel,Intel Core i5,Standard,0,0,100.45466986113651,0,500,0,0,4,2.31,2.3,11.0648242177762
HP,Ultrabook,Windows,Intel,Intel Core i5,Full HD,0,0,176.23257360658386,256,0,0,0,8,1.26,2.3,11.0648242177762
HP,Notebook,Windows,Intel,Intel Core i7,Full HD,0,0,165.6321180513006,256,0,0,0,8,1.49,2.7,10.969507776603578
Lenovo,Ultrabook,Windows,Intel,Intel Core i7,Full HD,1,1,176.23257360658386,256,0,0,0,8,1.3,2.5,11.421862254013227
Lenovo,Notebook,Windows,AMD,Intel Core i5,Standard,0,0,106.11306214269258,0,1024,0,0,8,3.0,2.3,10.466326711254153
Lenovo,Notebook,Windows,Nvidia,Intel Core i5,Full HD,0,1,141.21199808219862,0,1024,0,0,4,2.3,2.3,10.86007534117482
MSI,Gaming,Windows,Nvidia,Intel Core i7,Full HD,0,0,127.33567457123111,256,1024,0,0,16,3.4999999999999996,2.8,11.799216570475869
Lenovo,Notebook,Windows,Intel,Intel Core i5,Standard,0,0,100.45466986113651,0,500,0,0,4,2.1,2.3,10.267157970987247
HP,Notebook,Windows,Intel,Intel Core i5,Full HD,0,0,141.21199808219862,0,500,0,0,4,2.31,2.3,10.821456874788838
Lenovo,Ultrabook,Windows,Intel,Intel Other,Standard,1,1,202.37276851499232,512,0,0,0,8,0.99,1.2,11.219091173033249
Lenovo,Gaming,Windows,Nvidia,Intel Core i7,Full HD,0,1,127.33567457123111,512,0,0,1024,32,3.4999999999999996,2.7,12.058894269271665
Lenovo,2 in 1 Convertible,Windows,Intel,Intel Other,Standard,1,1,202.37276851499232,0,0,64,0,4,0.69,1.44,10.446799727336417
HP,Ultrabook,Windows,Intel,Intel Core i7,Ultra HD,0,1,202.37276851499232,512,0,0,0,16,1.3,2.7,11.600679899157802
Dell,Notebook,Windows,Intel,Intel Core i5,Full HD,0,0,141.21199808219862,256,0,0,0,8,2.18,2.5,10.595659257474393
HP,Notebook,Windows,Intel,Intel Core i5,Full HD,0,0,157.3505121487356,0,500,0,0,4,1.54,2.3,10.913851335650172
HP,Workstation,Windows,AMD,Intel Core i7,Full HD,0,0,141.21199808219862,256,0,0,0,8,1.9,2.5,11.285460088006996
Lenovo,Notebook,Windows,Intel,Intel Core i5,Full HD,0,0,157.3505121487356,180,0,0,0,8,1.7,2.3,11.0648242177762
HP,Notebook,Other/Linux/No,Intel,Intel Other,Quad HD+,0,0,202.37276851499232,0,0,32,0,4,1.29,1.5,10.39720770839918
Acer,Notebook,Windows,AMD,AMD,Standard,0,0,100.45466986113651,0,500,0,0,4,2.4,2.2,9.934016757570951
Dell,Notebook,Other/Linux/No,Intel,Intel Other,Standard,0,0,100.45466986113651,0,500,0,0,4,2.2,1.6,9.950657357012519
HP,Notebook,Other/Linux/No,Intel,Intel Core i3,Standard,0,0,100.45466986113651,0,1024,0,0,4,1.86,2.0,9.822006310668245
Asus,Gaming,Windows,Nvidia,Intel Core i7,Full HD,0,1,127.33567457123111,256,1024,0,0,8,2.7,2.8,11.35270976335849
Dell,Ultrabook,Windows,AMD,Intel Core i5,Full HD,0,1,165.6321180513006,256,0,0,0,4,1.4,1.6,10.682881234309459
HP,Netbook,Windows,Intel,Intel Core i5,Standard,0,0,125.36742798669837,128,0,0,0,4,2.4,2.3,11.35270976335849
Acer,Notebook,Windows,Nvidia,Intel Core i5,Full HD,0,0,141.21199808219862,256,1024,0,0,8,2.4,2.5,10.658952039160935
Dell,Notebook,Windows,AMD,Intel Core i5,Full HD,0,0,141.21199808219862,0,1024,0,0,8,2.36,2.5,10.435174066969449
MSI,Gaming,Windows,Nvidia,Intel Core i7,Full HD,0,0,127.33567457123111,256,0,0,0,8,2.6,2.6,11.35270976335849
HP,Notebook,Windows,Intel,Intel Other,Standard,0,0,100.45466986113651,0,1024,0,0,4,1.96,1.6,10.190206661487347
Asus,Gaming,Windows,Nvidia,Intel Core i7,Full HD,0,1,127.33567457123111,128,1024,0,0,16,3.4999999999999996,2.6,11.715801000711933
Dell,Ultrabook,Windows,Intel,Intel Core i3,Standard,0,0,125.36742798669837,0,500,0,0,4,1.5,2.3,11.010101079089724
Dell,Ultrabook,Windows,Intel,Intel Core i3,Standard,0,0,125.36742798669837,128,0,0,0,4,1.5,2.3,11.037740435424054
Acer,Notebook,Other/Linux/No,Intel,Intel Other,Standard,0,0,100.45466986113651,16,0,0,0,4,2.2,1.5,9.3180281773931
HP,Workstation,Windows,AMD,Intel Core i7,Full HD,0,1,127.33567457123111,0,1024,0,0,8,3.0,2.6,11.947690442123255
Lenovo,Gaming,Windows,Nvidia,Intel Core i7,Full HD,0,0,141.21199808219862,512,0,0,0,16,2.4,2.8,11.0648242177762
Dell,Ultrabook,Windows,Intel,Intel Core i5,Standard,0,0,125.36742798669837,256,0,0,0,8,1.5,2.3,11.229115884732321
MSI,Gaming,Windows,Nvidia,Intel Core i7,Full HD,0,0,127.33567457123111,128,1024,0,0,8,2.9,2.6,11.296223621235495
Lenovo,2 in 1 Convertible,Windows,Intel,Intel Core i5,Full HD,1,1,141.21199808219862,256,0,0,0,4,2.1,2.3,10.740626846104846
HP,Notebook,Windows,AMD,AMD,Full HD,0,0,141.21199808219862,0,1024,0,0,4,2.1,2.5,9.962039439485743
Asus,Gaming,Windows,Nvidia,Intel Core i7,Full HD,0,1,141.21199808219862,128,1024,0,0,16,2.59,2.6,11.175254510173374
HP,Notebook,Windows,Intel,Intel Other,Quad HD+,1,0,202.37276851499232,256,0,0,0,8,1.16,1.1,11.413370287900637
Dell,Notebook,Windows,AMD,Intel Core i5,Standard,0,0,100.45466986113651,0,500,0,0,4,2.24,2.3,10.620863823642551
Lenovo,Notebook,Windows,Intel,Intel Core i3,Standard,0,0,100.45466986113651,128,0,0,0,4,2.1,2.0,10.037056444457543
HP,Ultrabook,Windows,Intel,Intel Core i7,Full HD,0,0,165.6321180513006,512,0,0,0,8,1.16,2.5,11.56084858670031
Lenovo,2 in 1 Convertible,Other/Linux/No,Intel,Intel Other,Standard,1,1,202.37276851499232,0,0,64,0,4,0.69,1.44,10.283703226390841
Dell,Ultrabook,Windows,Intel,Intel Core i7,Full HD,0,0,165.6321180513006,256,0,0,0,8,1.23,2.4,11.204686881123047
Lenovo,Gaming,Windows,Nvidia,Intel Core i7,Full HD,0,1,127.33567457123111,256,0,0,1024,16,3.4999999999999996,2.7,11.89491721689275
Razer,Ultrabook,Windows,Intel,Intel Core i7,Ultra HD,1,0,202.37276851499232,256,0,0,0,8,1.25,2.5,10.911919812973826
Toshiba,Ultrabook,Windows,Intel,Intel Core i7,Full HD,0,0,165.6321180513006,512,0,0,0,16,1.05,2.7,11.683528628809984
Asus,Gaming,Windows,Nvidia,Intel Core i7,Full HD,0,0,127.33567457123111,128,1024,0,0,8,3.4999999999999996,2.6,11.155250020697913
Vero,Notebook,Windows,Intel,Intel Other,Full HD,0,0,165.6321180513006,0,0,32,0,4,1.35,1.44,9.25378292981902
HP,Notebook,Windows,Intel,Intel Core i5,Full HD,0,0,165.6321180513006,256,0,0,0,8,1.16,2.3,11.408053718734054
HP,Notebook,Windows,Intel,Intel Core i5,Full HD,0,0,157.3505121487356,256,0,0,0,8,1.43,2.3,11.297427610681567
Dell,Notebook,Other/Linux/No,Intel,Intel Core i5,Standard,0,0,100.45466986113651,0,500,0,0,4,2.09,2.3,10.236381967809457
Asus,Notebook,Windows,Intel,Intel Core i3,Standard,0,0,100.45466986113651,0,1024,0,0,4,2.0,2.4,10.050958831894336
Lenovo,2 in 1 Convertible,Windows,Intel,Intel Core i7,Full HD,1,1,157.3505121487356,256,0,0,0,8,1.8,2.5,11.395548596816656
Lenovo,2 in 1 Convertible,Windows,Intel,Intel Other,Standard,1,1,202.37276851499232,0,0,64,0,4,0.69,1.44,10.147296104293922
HP,Ultrabook,Windows,Intel,Intel Core i5,Standard,0,0,125.36742798669837,256,0,0,0,8,1.26,2.4,11.522549009761379
Lenovo,Gaming,Other/Linux/No,Nvidia,Intel Core i5,Full HD,0,1,141.21199808219862,128,1024,0,0,8,2.4,2.5,10.872275853368038
HP,Gaming,Windows,Nvidia,Intel Core i5,Full HD,0,1,127.33567457123111,128,1024,0,0,8,3.35,2.3,11.004663219607398
HP,Notebook,Windows,Intel,Intel Core i7,Standard,0,0,100.45466986113651,0,2048,0,0,8,2.04,2.7,10.41971854096067
Lenovo,2 in 1 Convertible,Windows,Nvidia,Intel Core i7,Full HD,1,1,157.3505121487356,512,0,0,0,8,1.8,2.6,11.601348345320126
Asus,Notebook,Windows,Intel,Intel Other,Standard,0,0,111.93520355955211,0,0,32,0,4,1.5,1.1,9.603260452582052
HP,Ultrabook,Windows,Intel,Intel Core i7,Full HD,0,0,141.21199808219862,256,0,0,0,8,1.84,2.7,10.598333289731654
Acer,Notebook,Windows,Nvidia,Intel Core i5,Full HD,0,0,141.21199808219862,0,1024,0,0,4,2.23,2.5,10.398823833405986
Lenovo,Notebook,Windows,AMD,Intel Core i7,Full HD,0,0,141.21199808219862,0,0,0,1024,16,2.5,2.5,10.977738840291302
HP,Workstation,Windows,Nvidia,Intel Core i7,Full HD,0,1,127.33567457123111,256,0,0,0,8,3.0,2.6,12.256884574079777
Dell,Notebook,Windows,AMD,Intel Core i5,Standard,0,0,100.45466986113651,0,1024,0,0,8,2.5,2.5,10.640005476793887
MSI,Gaming,Windows,Nvidia,Intel Core i7,Full HD,0,0,127.33567457123111,256,1024,0,0,16,3.4999999999999996,2.7,11.758378303204273
HP,Ultrabook,Windows,Intel,Intel Core i7,Full HD,0,0,141.21199808219862,256,0,0,0,8,1.88,2.5,11.658842339870382
Lenovo,2 in 1 Convertible,Windows,Intel,Intel Core i7,Standard,1,1,202.37276851499232,512,0,0,0,16,2.8,2.6,11.775320498195125
MSI,Gaming,Windows,Nvidia,Intel Core i7,Full HD,0,0,141.21199808219862,128,1024,0,0,8,2.4,2.8,11.016807813409786
HP,2 in 1 Convertible,Windows,Intel,Intel Core i5,Full HD,1,0,165.6321180513006,256,0,0,0,8,1.48,2.4,11.371292773835275
HP,Workstation,Windows,Nvidia,Intel Core i7,Full HD,0,1,141.21199808219862,256,0,0,0,8,2.59,2.6,11.684876769422994
HP,2 in 1 Convertible,Windows,Intel,Intel Core i7,Standard,1,0,202.37276851499232,256,0,0,0,8,1.48,2.6,11.47056061419246
HP,Workstation,Windows,Nvidia,Intel Core i7,Full HD,0,0,141.21199808219862,256,0,0,0,8,2.0,2.6,11.524656387845926
HP,Ultrabook,Windows,Intel,Intel Core i7,Full HD,0,0,176.23257360658386,256,0,0,0,8,1.26,2.5,11.714902579422624
Dell,Notebook,Windows,Nvidia,Intel Core i7,Full HD,0,0,141.21199808219862,256,0,0,0,8,2.18,2.7,10.893177433980052
HP,Notebook,Windows,Intel,Intel Core i5,Full HD,0,0,141.21199808219862,256,0,0,0,8,1.88,2.3,11.34011850054486
Lenovo,2 in 1 Convertible,Windows,Intel,Intel Core i7,Standard,1,1,202.37276851499232,256,0,0,0,8,1.27,2.5,11.733048458990933
Lenovo,Notebook,Other/Linux/No,Intel,Intel Core i3,Standard,0,0,100.45466986113651,0,1024,0,0,4,1.9,2.0,9.801620926132557
HP,Notebook,Windows,AMD,AMD,Standard,0,0,100.45466986113651,0,500,0,0,4,1.86,1.8,9.669346247012378
Lenovo,Notebook,Other/Linux/No,AMD,Intel Core i5,Full HD,0,0,141.21199808219862,0,1024,0,0,8,2.32,2.3,10.370862730428172
Dell,Gaming,Windows,Nvidia,Intel Core i7,Full HD,0,0,141.21199808219862,0,1024,0,0,8,2.62,2.8,11.0648242177762
Dell,Notebook,Windows,Nvidia,Intel Core i5,Ultra HD,1,1,202.37276851499232,256,0,0,0,8,2.04,2.3,11.694555115785771
HP,Notebook,Windows,AMD,AMD,Full HD,0,0,141.21199808219862,256,0,0,0,4,1.91,2.5,10.147060985361845
MSI,Gaming,Windows,Nvidia,Intel Core i7,Full HD,0,0,127.33567457123111,256,1024,0,0,16,2.7,2.8,11.283977601178368
Lenovo,Ultrabook,Windows,Intel,Intel Core i7,Full HD,0,0,157.3505121487356,512,0,0,0,12,1.4,2.6,11.715801000711933
Lenovo,Notebook,Windows,AMD,Intel Core i5,Full HD,0,0,141.21199808219862,0,0,0,1024,8,2.5,2.3,10.645710570742667
HP,2 in 1 Convertible,Windows,Intel,Intel Core i7,Standard,1,0,202.37276851499232,512,0,0,0,8,1.48,2.6,11.59676097088246
Lenovo,Ultrabook,Windows,Intel,Intel Core i7,Full HD,0,0,157.3505121487356,256,0,0,0,8,1.7,2.6,11.288130550906788
MSI,Gaming,Windows,Nvidia,Intel Core i7,Full HD,0,0,157.3505121487356,256,1024,0,0,16,1.7,2.6,11.453737935042414
HP,Gaming,Windows,Nvidia,Intel Core i7,Full HD,0,1,141.21199808219862,0,1024,0,0,8,2.62,2.8,10.776870783399007
Lenovo,Notebook,Windows,Intel,Intel Core i3,Standard,0,0,100.45466986113651,0,1024,0,0,8,2.2,2.0,10.10467175249591
HP,Notebook,Other/Linux/No,Intel,Intel Core i5,Standard,0,0,100.45466986113651,0,500,0,0,4,2.1,2.3,10.143094829881003
Dell,Gaming,Windows,Nvidia,Intel Core i7,Ultra HD,0,0,202.37276851499232,128,1024,0,0,8,2.62,2.8,11.28745420664684
Lenovo,Notebook,Windows,Intel,Intel Core i5,Full HD,0,1,141.21199808219862,256,0,0,0,8,1.95,2.5,11.212630854467603
Lenovo,Notebook,Windows,Nvidia,Intel Core i3,Full HD,0,0,141.21199808219862,0,1024,0,0,4,2.2,2.0,10.124067821447174
HP,Notebook,Windows,Intel,Intel Other,Standard,0,0,111.93520355955211,0,0,32,0,2,1.44,1.6,9.493110400066943
MSI,Gaming,Windows,Nvidia,Intel Core i7,Full HD,0,1,141.21199808219862,0,1024,0,0,8,2.2,2.7,10.70779589244357
HP,Notebook,Windows,Intel,Intel Core i7,Full HD,0,0,141.21199808219862,256,0,0,0,8,1.96,2.5,10.49620647826158
HP,Notebook,Windows,Intel,Intel Core i7,Full HD,0,0,141.21199808219862,512,0,0,0,16,2.1,1.8,11.03089783630606
Asus,Notebook,Windows,Intel,Intel Other,Standard,0,0,100.45466986113651,0,500,0,0,4,2.2,1.6,9.886392257107492
Lenovo,Notebook,Other/Linux/No,Intel,Intel Core i5,Standard,0,0,100.45466986113651,0,500,0,0,4,2.1,2.3,9.962039439485743
Lenovo,Notebook,Other/Linux/No,Nvidia,Intel Core i7,Full HD,0,0,141.21199808219862,0,1024,0,0,8,2.2,2.7,10.53945573080889
